代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元)
512000.SH,华宝中证全指证券ETF,2017-09-26,1.04,1.05,1.05,1.04,1.04,3064471,3196290,0.00,0.0961,1.0430
512000.SH,华宝中证全指证券ETF,2017-09-27,1.04,1.04,1.05,1.04,1.04,2417596,2523664,0.00,0.0000,1.0439
512000.SH,华宝中证全指证券ETF,2017-09-28,1.04,1.04,1.04,1.04,1.04,1376900,1432139,-0.00,-0.2879,1.0401
512000.SH,华宝中证全指证券ETF,2017-09-29,1.04,1.04,1.06,1.04,1.05,6918100,7273824,0.01,1.1550,1.0514
512000.SH,华宝中证全指证券ETF,2017-10-09,1.05,1.08,1.09,1.05,1.05,12029000,12803964,0.00,0.0951,1.0644
512000.SH,华宝中证全指证券ETF,2017-10-10,1.05,1.05,1.06,1.04,1.05,6719820,7037142,-0.00,-0.0951,1.0472
512000.SH,华宝中证全指证券ETF,2017-10-11,1.05,1.05,1.05,1.05,1.05,3784620,3967518,-0.00,-0.4757,1.0483
512000.SH,华宝中证全指证券ETF,2017-10-12,1.05,1.05,1.05,1.04,1.04,5407200,5636081,-0.00,-0.3824,1.0423
512000.SH,华宝中证全指证券ETF,2017-10-13,1.04,1.04,1.05,1.04,1.04,3794200,3956891,0.00,0.0960,1.0429
512000.SH,华宝中证全指证券ETF,2017-10-16,1.04,1.04,1.05,1.04,1.04,10739200,11201511,-0.00,-0.3835,1.0430
512000.SH,华宝中证全指证券ETF,2017-10-17,1.04,1.04,1.04,1.03,1.03,7394400,7624457,-0.01,-0.8662,1.0311
512000.SH,华宝中证全指证券ETF,2017-10-18,1.03,1.04,1.04,1.03,1.03,5084427,5239702,0.00,0.0000,1.0305
512000.SH,华宝中证全指证券ETF,2017-10-19,1.03,1.03,1.03,1.00,1.01,12429800,12571330,-0.02,-2.1359,1.0114
512000.SH,华宝中证全指证券ETF,2017-10-20,1.01,1.01,1.01,1.00,1.01,2430570,2452881,0.00,0.2976,1.0092
512000.SH,华宝中证全指证券ETF,2017-10-23,1.01,1.01,1.01,1.00,1.00,5935800,5963010,-0.01,-0.6924,1.0046
512000.SH,华宝中证全指证券ETF,2017-10-24,1.00,1.00,1.02,1.00,1.01,7937900,8031898,0.01,1.0956,1.0118
512000.SH,华宝中证全指证券ETF,2017-10-25,1.01,1.02,1.02,1.01,1.01,4058800,4120984,0.00,0.0000,1.0153
512000.SH,华宝中证全指证券ETF,2017-10-26,1.01,1.01,1.03,1.01,1.02,5655670,5775339,0.01,0.4926,1.0212
512000.SH,华宝中证全指证券ETF,2017-10-27,1.02,1.02,1.02,1.01,1.01,5516100,5602939,-0.01,-0.9804,1.0157
512000.SH,华宝中证全指证券ETF,2017-10-30,1.01,1.01,1.01,0.97,0.99,16809984,16551451,-0.02,-2.2772,0.9846
512000.SH,华宝中证全指证券ETF,2017-10-31,0.99,0.99,0.99,0.98,0.98,7982000,7829312,-0.01,-0.6079,0.9809
512000.SH,华宝中证全指证券ETF,2017-11-01,0.98,0.98,0.99,0.97,0.98,6555200,6436539,-0.01,-0.5097,0.9819
512000.SH,华宝中证全指证券ETF,2017-11-02,0.98,0.97,0.99,0.97,0.98,8286200,8089142,0.00,0.4098,0.9762
512000.SH,华宝中证全指证券ETF,2017-11-03,0.98,0.98,0.98,0.97,0.98,10324000,10032542,-0.00,-0.3061,0.9718
512000.SH,华宝中证全指证券ETF,2017-11-06,0.98,0.97,0.98,0.97,0.97,5526900,5373242,-0.00,-0.2047,0.9722
512000.SH,华宝中证全指证券ETF,2017-11-07,0.97,0.97,0.99,0.97,0.99,7791707,7679417,0.01,1.2308,0.9856
512000.SH,华宝中证全指证券ETF,2017-11-08,0.99,0.99,1.02,0.99,1.00,17024966,17140692,0.02,1.8237,1.0068
512000.SH,华宝中证全指证券ETF,2017-11-09,1.00,1.00,1.01,1.00,1.01,4175466,4198500,0.00,0.0995,1.0055
512000.SH,华宝中证全指证券ETF,2017-11-10,1.01,1.01,1.01,1.00,1.01,9412400,9473174,0.00,0.2982,1.0065
512000.SH,华宝中证全指证券ETF,2017-11-13,1.01,1.01,1.02,1.00,1.00,6219000,6295936,-0.00,-0.4955,1.0124
512000.SH,华宝中证全指证券ETF,2017-11-14,1.00,1.00,1.00,0.99,0.99,10372300,10318554,-0.01,-0.9960,0.9948
512000.SH,华宝中证全指证券ETF,2017-11-15,0.99,0.99,1.00,0.99,0.99,6133100,6096666,-0.00,-0.3018,0.9941
512000.SH,华宝中证全指证券ETF,2017-11-16,0.99,0.99,0.99,0.97,0.97,8788500,8628983,-0.02,-1.6145,0.9818
512000.SH,华宝中证全指证券ETF,2017-11-17,0.97,0.98,0.98,0.97,0.98,11675200,11384783,0.01,0.6154,0.9751
512000.SH,华宝中证全指证券ETF,2017-11-20,0.98,0.98,0.98,0.96,0.97,11010300,10654267,-0.01,-0.9174,0.9677
512000.SH,华宝中证全指证券ETF,2017-11-21,0.97,0.97,1.02,0.97,1.01,27401310,27602754,0.04,3.8066,1.0074
512000.SH,华宝中证全指证券ETF,2017-11-22,1.01,1.00,1.02,1.00,1.01,11723600,11873446,0.00,0.0991,1.0128
512000.SH,华宝中证全指证券ETF,2017-11-23,1.01,1.01,1.02,0.98,0.98,14644900,14705317,-0.03,-2.4752,1.0041
512000.SH,华宝中证全指证券ETF,2017-11-24,0.98,0.98,0.99,0.98,0.99,11043300,10852655,0.00,0.3046,0.9827
512000.SH,华宝中证全指证券ETF,2017-11-27,0.99,0.98,1.00,0.98,0.99,8794200,8688093,0.00,0.0000,0.9879
512000.SH,华宝中证全指证券ETF,2017-11-28,0.99,0.99,0.99,0.98,0.99,5040300,4955318,0.00,0.1012,0.9831
512000.SH,华宝中证全指证券ETF,2017-11-29,0.99,0.99,0.99,0.97,0.99,9097900,8929847,-0.00,-0.1011,0.9815
512000.SH,华宝中证全指证券ETF,2017-11-30,0.99,0.99,1.00,0.98,0.99,8569600,8514774,-0.00,-0.1012,0.9936
512000.SH,华宝中证全指证券ETF,2017-12-01,0.99,0.99,0.99,0.98,0.98,9743696,9593830,-0.00,-0.2026,0.9846
512000.SH,华宝中证全指证券ETF,2017-12-04,0.98,0.98,0.98,0.97,0.97,14915320,14541589,-0.01,-1.2183,0.9749
512000.SH,华宝中证全指证券ETF,2017-12-05,0.97,0.97,0.99,0.97,0.98,16265496,15953477,0.01,1.0277,0.9808
512000.SH,华宝中证全指证券ETF,2017-12-06,0.98,0.98,0.98,0.97,0.98,5327900,5201993,-0.00,-0.1017,0.9764
512000.SH,华宝中证全指证券ETF,2017-12-07,0.98,0.98,0.98,0.97,0.97,10584100,10301809,-0.01,-1.2220,0.9733
512000.SH,华宝中证全指证券ETF,2017-12-08,0.97,0.97,0.97,0.97,0.97,7050200,6833410,-0.00,-0.2062,0.9693
512000.SH,华宝中证全指证券ETF,2017-12-11,0.97,0.97,0.97,0.96,0.97,9502600,9186658,0.00,0.2066,0.9668
512000.SH,华宝中证全指证券ETF,2017-12-12,0.97,0.97,0.97,0.95,0.95,12755700,12246810,-0.02,-1.7526,0.9601
512000.SH,华宝中证全指证券ETF,2017-12-13,0.95,0.95,0.96,0.95,0.95,11936000,11358839,0.00,0.2099,0.9516
512000.SH,华宝中证全指证券ETF,2017-12-14,0.95,0.95,0.95,0.94,0.94,16692800,15720427,-0.02,-1.6754,0.9417
512000.SH,华宝中证全指证券ETF,2017-12-15,0.94,0.94,0.94,0.93,0.93,11765000,10984531,-0.01,-0.7455,0.9337
512000.SH,华宝中证全指证券ETF,2017-12-18,0.93,0.93,0.94,0.93,0.93,8260900,7679760,-0.00,-0.4292,0.9297
512000.SH,华宝中证全指证券ETF,2017-12-19,0.93,0.93,0.93,0.93,0.93,9252200,8615370,0.00,0.4310,0.9312
512000.SH,华宝中证全指证券ETF,2017-12-20,0.93,0.93,0.93,0.91,0.92,14871800,13682025,-0.02,-1.6094,0.9200
512000.SH,华宝中证全指证券ETF,2017-12-21,0.92,0.92,0.93,0.91,0.92,11087600,10204186,0.01,0.6543,0.9203
512000.SH,华宝中证全指证券ETF,2017-12-22,0.92,0.92,0.92,0.91,0.92,8134000,7473096,-0.01,-0.7584,0.9187
512000.SH,华宝中证全指证券ETF,2017-12-25,0.92,0.92,0.92,0.90,0.90,15285200,13869681,-0.01,-1.5284,0.9074
512000.SH,华宝中证全指证券ETF,2017-12-26,0.90,0.90,0.91,0.90,0.91,13080330,11835983,0.01,0.7761,0.9049
512000.SH,华宝中证全指证券ETF,2017-12-27,0.91,0.91,0.91,0.90,0.90,9718530,8760427,-0.01,-1.1001,0.9014
512000.SH,华宝中证全指证券ETF,2017-12-28,0.90,0.90,0.92,0.89,0.90,11008700,9959341,0.01,0.5562,0.9047
512000.SH,华宝中证全指证券ETF,2017-12-29,0.90,0.90,0.91,0.90,0.90,5951430,5377672,0.00,0.0000,0.9036
512000.SH,华宝中证全指证券ETF,2018-01-02,0.90,0.91,0.92,0.91,0.92,8854130,8087194,0.01,1.3274,0.9134
512000.SH,华宝中证全指证券ETF,2018-01-03,0.92,0.92,0.94,0.92,0.93,16734616,15521908,0.01,1.5284,0.9275
512000.SH,华宝中证全指证券ETF,2018-01-04,0.93,0.93,0.93,0.93,0.93,7816300,7250945,-0.00,-0.2151,0.9277
512000.SH,华宝中证全指证券ETF,2018-01-05,0.93,0.93,0.94,0.93,0.93,10160400,9488989,0.00,0.4310,0.9339
512000.SH,华宝中证全指证券ETF,2018-01-08,0.93,0.93,0.96,0.93,0.95,24516686,23218189,0.02,1.9313,0.9470
512000.SH,华宝中证全指证券ETF,2018-01-09,0.95,0.95,0.96,0.94,0.94,9860717,9346171,-0.01,-0.6316,0.9478
512000.SH,华宝中证全指证券ETF,2018-01-10,0.94,0.94,0.95,0.93,0.94,18726000,17638517,-0.00,-0.4237,0.9419
512000.SH,华宝中证全指证券ETF,2018-01-11,0.94,0.94,0.94,0.93,0.94,9253200,8664559,-0.00,-0.3191,0.9364
512000.SH,华宝中证全指证券ETF,2018-01-12,0.94,0.94,0.95,0.93,0.94,10514700,9878073,-0.00,-0.2134,0.9395
512000.SH,华宝中证全指证券ETF,2018-01-15,0.94,0.94,0.94,0.92,0.92,20085500,18626817,-0.02,-1.6043,0.9274
512000.SH,华宝中证全指证券ETF,2018-01-16,0.92,0.92,0.94,0.92,0.94,14595500,13506386,0.02,2.2826,0.9254
512000.SH,华宝中证全指证券ETF,2018-01-17,0.94,0.94,1.00,0.94,0.97,44747795,43594501,0.03,3.4006,0.9742
512000.SH,华宝中证全指证券ETF,2018-01-18,0.97,0.98,0.99,0.97,0.98,24258186,23757921,0.01,0.7194,0.9794
512000.SH,华宝中证全指证券ETF,2018-01-19,0.98,0.98,1.02,0.98,1.00,38434327,38402075,0.02,2.2449,0.9992
512000.SH,华宝中证全指证券ETF,2018-01-22,1.00,1.00,1.01,0.99,1.00,20051578,20017556,-0.00,-0.1996,0.9983
512000.SH,华宝中证全指证券ETF,2018-01-23,1.00,1.00,1.01,0.99,1.00,30634300,30766927,0.00,0.5000,1.0043
512000.SH,华宝中证全指证券ETF,2018-01-24,1.00,1.01,1.05,1.00,1.04,45454323,46640880,0.04,3.7811,1.0261
512000.SH,华宝中证全指证券ETF,2018-01-25,1.04,1.04,1.04,1.02,1.02,30084123,31004037,-0.02,-2.0134,1.0306
512000.SH,华宝中证全指证券ETF,2018-01-26,1.02,1.02,1.03,1.02,1.02,20132502,20646934,-0.00,-0.0978,1.0256
512000.SH,华宝中证全指证券ETF,2018-01-29,1.02,1.02,1.03,1.00,1.00,22946947,23321869,-0.02,-1.5671,1.0163
512000.SH,华宝中证全指证券ETF,2018-01-30,1.00,1.00,1.01,0.99,0.99,17735709,17709133,-0.02,-1.5920,0.9985
512000.SH,华宝中证全指证券ETF,2018-01-31,0.99,0.98,0.99,0.96,0.97,17517646,17111619,-0.02,-1.9211,0.9768
512000.SH,华宝中证全指证券ETF,2018-02-01,0.97,0.97,0.98,0.95,0.96,21000146,20267444,-0.01,-1.2371,0.9651
512000.SH,华宝中证全指证券ETF,2018-02-02,0.96,0.95,0.96,0.94,0.96,40422800,38415046,-0.00,-0.1044,0.9503
512000.SH,华宝中证全指证券ETF,2018-02-05,0.96,0.95,0.97,0.94,0.96,35067700,33228068,0.01,0.5225,0.9475
512000.SH,华宝中证全指证券ETF,2018-02-06,0.96,0.94,0.95,0.92,0.92,25335800,23795877,-0.04,-4.4699,0.9392
512000.SH,华宝中证全指证券ETF,2018-02-07,0.92,0.93,0.94,0.91,0.91,21872500,20130914,-0.01,-1.5234,0.9204
512000.SH,华宝中证全指证券ETF,2018-02-08,0.91,0.91,0.92,0.90,0.90,22816000,20616077,-0.00,-0.4420,0.9036
512000.SH,华宝中证全指证券ETF,2018-02-09,0.90,0.89,0.89,0.82,0.84,41306900,35021955,-0.06,-7.1032,0.8478
512000.SH,华宝中证全指证券ETF,2018-02-12,0.84,0.84,0.84,0.83,0.83,17892250,14973633,-0.00,-0.4779,0.8369
512000.SH,华宝中证全指证券ETF,2018-02-13,0.83,0.84,0.85,0.84,0.84,12984600,11004753,0.01,0.9604,0.8475
512000.SH,华宝中证全指证券ETF,2018-02-14,0.84,0.84,0.84,0.83,0.84,11997000,10044986,-0.00,-0.2378,0.8373
512000.SH,华宝中证全指证券ETF,2018-02-22,0.84,0.85,0.85,0.84,0.85,14992000,12724379,0.01,1.1919,0.8487
512000.SH,华宝中证全指证券ETF,2018-02-23,0.85,0.85,0.86,0.85,0.85,21893900,18674569,0.00,0.3534,0.8530
512000.SH,华宝中证全指证券ETF,2018-02-26,0.85,0.86,0.88,0.85,0.88,22045800,19034808,0.02,2.6995,0.8634
512000.SH,华宝中证全指证券ETF,2018-02-27,0.88,0.87,0.88,0.86,0.86,16776300,14533735,-0.01,-1.1429,0.8663
512000.SH,华宝中证全指证券ETF,2018-02-28,0.86,0.86,0.87,0.85,0.86,28043778,24022994,-0.01,-0.6936,0.8566
512000.SH,华宝中证全指证券ETF,2018-03-01,0.86,0.85,0.86,0.85,0.86,16030900,13775467,0.00,0.3492,0.8593
512000.SH,华宝中证全指证券ETF,2018-03-02,0.86,0.86,0.86,0.85,0.85,21765100,18660846,-0.01,-0.9281,0.8574
512000.SH,华宝中证全指证券ETF,2018-03-05,0.85,0.85,0.86,0.85,0.85,12058500,10285681,-0.00,-0.2342,0.8530
512000.SH,华宝中证全指证券ETF,2018-03-06,0.85,0.86,0.87,0.85,0.87,23725700,20515430,0.02,1.9953,0.8647
512000.SH,华宝中证全指证券ETF,2018-03-07,0.87,0.87,0.88,0.86,0.86,18481500,16035805,-0.01,-0.9206,0.8677
512000.SH,华宝中证全指证券ETF,2018-03-08,0.86,0.86,0.87,0.86,0.86,7366300,6356260,0.00,0.3484,0.8629
512000.SH,华宝中证全指证券ETF,2018-03-09,0.86,0.86,0.88,0.86,0.88,23051341,20120672,0.01,1.5046,0.8729
512000.SH,华宝中证全指证券ETF,2018-03-12,0.88,0.88,0.90,0.88,0.89,25598841,22747400,0.01,1.5964,0.8886
512000.SH,华宝中证全指证券ETF,2018-03-13,0.89,0.89,0.89,0.88,0.88,16757200,14791080,-0.01,-1.5713,0.8827
512000.SH,华宝中证全指证券ETF,2018-03-14,0.88,0.87,0.88,0.87,0.87,16142400,14099528,-0.01,-0.7982,0.8734
512000.SH,华宝中证全指证券ETF,2018-03-15,0.87,0.87,0.87,0.86,0.87,15969800,13834449,-0.00,-0.3448,0.8663
512000.SH,华宝中证全指证券ETF,2018-03-16,0.87,0.87,0.87,0.86,0.86,15432900,13357369,-0.01,-1.1534,0.8655
512000.SH,华宝中证全指证券ETF,2018-03-19,0.86,0.86,0.86,0.85,0.86,15440500,13258919,0.00,0.1167,0.8587
512000.SH,华宝中证全指证券ETF,2018-03-20,0.86,0.85,0.86,0.85,0.86,14311700,12214246,-0.00,-0.1166,0.8534
512000.SH,华宝中证全指证券ETF,2018-03-21,0.86,0.86,0.88,0.86,0.86,30130700,26190524,0.00,0.3501,0.8692
512000.SH,华宝中证全指证券ETF,2018-03-22,0.86,0.86,0.87,0.86,0.86,13733400,11862643,-0.00,-0.2326,0.8638
512000.SH,华宝中证全指证券ETF,2018-03-23,0.86,0.84,0.84,0.80,0.81,55871600,45929004,-0.04,-5.1282,0.8220
512000.SH,华宝中证全指证券ETF,2018-03-26,0.81,0.80,0.82,0.80,0.82,20142800,16253010,0.00,0.4914,0.8069
512000.SH,华宝中证全指证券ETF,2018-03-27,0.82,0.82,0.83,0.82,0.83,18754500,15529065,0.01,1.2225,0.8280
512000.SH,华宝中证全指证券ETF,2018-03-28,0.83,0.82,0.83,0.82,0.82,12056900,9927312,-0.01,-0.9662,0.8234
512000.SH,华宝中证全指证券ETF,2018-03-29,0.82,0.83,0.84,0.82,0.84,22100700,18430625,0.02,2.0732,0.8339
512000.SH,华宝中证全指证券ETF,2018-03-30,0.84,0.84,0.85,0.84,0.84,15095700,12699335,0.01,0.7168,0.8413
512000.SH,华宝中证全指证券ETF,2018-04-02,0.84,0.84,0.87,0.84,0.85,30479133,26129790,0.01,1.1862,0.8573
512000.SH,华宝中证全指证券ETF,2018-04-03,0.85,0.84,0.86,0.84,0.85,26683800,22678266,0.00,0.0000,0.8499
512000.SH,华宝中证全指证券ETF,2018-04-04,0.85,0.85,0.86,0.84,0.84,20231400,17301727,-0.01,-0.9379,0.8552
512000.SH,华宝中证全指证券ETF,2018-04-09,0.84,0.84,0.85,0.84,0.85,20048600,16954283,0.00,0.4734,0.8457
512000.SH,华宝中证全指证券ETF,2018-04-10,0.85,0.85,0.87,0.85,0.86,29637767,25458830,0.01,1.6490,0.8590
512000.SH,华宝中证全指证券ETF,2018-04-11,0.86,0.86,0.86,0.86,0.86,23189800,19962787,-0.00,-0.4635,0.8608
512000.SH,华宝中证全指证券ETF,2018-04-12,0.86,0.86,0.87,0.85,0.85,19713700,16945915,-0.01,-0.8149,0.8596
512000.SH,华宝中证全指证券ETF,2018-04-13,0.85,0.86,0.86,0.84,0.84,17416300,14783545,-0.01,-1.0563,0.8488
512000.SH,华宝中证全指证券ETF,2018-04-16,0.84,0.84,0.84,0.82,0.82,21486100,17870868,-0.02,-2.2539,0.8317
512000.SH,华宝中证全指证券ETF,2018-04-17,0.82,0.83,0.84,0.82,0.82,28306478,23582433,0.00,0.1214,0.8331
512000.SH,华宝中证全指证券ETF,2018-04-18,0.82,0.83,0.84,0.83,0.84,15585100,12982610,0.01,1.4545,0.8330
512000.SH,华宝中证全指证券ETF,2018-04-19,0.84,0.84,0.85,0.83,0.84,22002500,18521441,0.00,0.4779,0.8418
512000.SH,华宝中证全指证券ETF,2018-04-20,0.84,0.84,0.84,0.81,0.81,27640000,22761422,-0.03,-3.2105,0.8235
512000.SH,华宝中证全指证券ETF,2018-04-23,0.81,0.81,0.82,0.81,0.82,16806100,13756767,0.01,0.7371,0.8186
512000.SH,华宝中证全指证券ETF,2018-04-24,0.82,0.82,0.84,0.82,0.84,23405600,19554785,0.02,2.5610,0.8355
512000.SH,华宝中证全指证券ETF,2018-04-25,0.84,0.84,0.84,0.83,0.84,12088900,10125733,-0.00,-0.3567,0.8376
512000.SH,华宝中证全指证券ETF,2018-04-26,0.84,0.84,0.84,0.82,0.82,14215900,11810051,-0.02,-2.1480,0.8308
512000.SH,华宝中证全指证券ETF,2018-04-27,0.82,0.82,0.84,0.82,0.83,17045000,14135813,0.01,1.4634,0.8293
512000.SH,华宝中证全指证券ETF,2018-05-02,0.83,0.84,0.85,0.83,0.83,20101300,16847881,0.00,0.3606,0.8381
512000.SH,华宝中证全指证券ETF,2018-05-03,0.83,0.84,0.86,0.83,0.85,35074800,29757435,0.02,2.3952,0.8484
512000.SH,华宝中证全指证券ETF,2018-05-04,0.85,0.85,0.85,0.85,0.85,14508900,12352328,-0.01,-0.7018,0.8514
512000.SH,华宝中证全指证券ETF,2018-05-07,0.85,0.86,0.86,0.85,0.86,19208800,16452297,0.01,1.0601,0.8565
512000.SH,华宝中证全指证券ETF,2018-05-08,0.86,0.86,0.86,0.85,0.86,24877400,21349427,0.00,0.4662,0.8582
512000.SH,华宝中证全指证券ETF,2018-05-09,0.86,0.86,0.86,0.85,0.85,18761200,16030211,-0.01,-1.0441,0.8544
512000.SH,华宝中证全指证券ETF,2018-05-10,0.85,0.85,0.86,0.85,0.86,37963100,32455660,0.01,0.5862,0.8549
512000.SH,华宝中证全指证券ETF,2018-05-11,0.86,0.86,0.86,0.85,0.85,15795100,13460626,-0.01,-1.1655,0.8522
512000.SH,华宝中证全指证券ETF,2018-05-14,0.85,0.85,0.86,0.85,0.85,16398500,13984557,0.00,0.4717,0.8528
512000.SH,华宝中证全指证券ETF,2018-05-15,0.85,0.85,0.85,0.84,0.85,24654100,20839262,-0.00,-0.3521,0.8453
512000.SH,华宝中证全指证券ETF,2018-05-16,0.85,0.85,0.85,0.84,0.84,22310800,18792981,-0.01,-1.1779,0.8423
512000.SH,华宝中证全指证券ETF,2018-05-17,0.84,0.84,0.84,0.83,0.83,15548900,12998277,-0.01,-0.8343,0.8360
512000.SH,华宝中证全指证券ETF,2018-05-18,0.83,0.83,0.84,0.83,0.84,24339000,20341287,0.01,1.2019,0.8357
512000.SH,华宝中证全指证券ETF,2018-05-21,0.84,0.85,0.85,0.84,0.85,23186200,19670794,0.01,0.7126,0.8484
512000.SH,华宝中证全指证券ETF,2018-05-22,0.85,0.85,0.85,0.84,0.84,24979700,20999074,-0.01,-0.5896,0.8406
512000.SH,华宝中证全指证券ETF,2018-05-23,0.84,0.84,0.84,0.83,0.83,16024700,13408287,-0.01,-1.0676,0.8367
512000.SH,华宝中证全指证券ETF,2018-05-24,0.83,0.83,0.84,0.82,0.83,22196200,18432577,-0.01,-0.9592,0.8304
512000.SH,华宝中证全指证券ETF,2018-05-25,0.83,0.83,0.83,0.82,0.82,18441900,15201863,-0.01,-0.8475,0.8243
512000.SH,华宝中证全指证券ETF,2018-05-28,0.82,0.82,0.82,0.81,0.82,17318900,14178281,-0.00,-0.3663,0.8187
512000.SH,华宝中证全指证券ETF,2018-05-29,0.82,0.82,0.82,0.80,0.81,26002900,21061693,-0.01,-1.2255,0.8100
512000.SH,华宝中证全指证券ETF,2018-05-30,0.81,0.80,0.80,0.77,0.78,41372200,32588126,-0.03,-3.7221,0.7877
512000.SH,华宝中证全指证券ETF,2018-05-31,0.78,0.78,0.79,0.78,0.79,32120000,25108848,0.01,1.2887,0.7817
512000.SH,华宝中证全指证券ETF,2018-06-01,0.79,0.78,0.80,0.78,0.79,31628200,24911169,0.00,0.5089,0.7876
512000.SH,华宝中证全指证券ETF,2018-06-04,0.79,0.79,0.80,0.79,0.79,11582800,9157059,-0.01,-0.6329,0.7906
512000.SH,华宝中证全指证券ETF,2018-06-05,0.79,0.79,0.79,0.78,0.79,13878500,10919295,0.01,0.7643,0.7868
512000.SH,华宝中证全指证券ETF,2018-06-06,0.79,0.79,0.79,0.78,0.79,23673200,18664537,-0.00,-0.2528,0.7884
512000.SH,华宝中证全指证券ETF,2018-06-07,0.79,0.79,0.81,0.79,0.80,37106900,29628539,0.01,0.8872,0.7985
512000.SH,华宝中证全指证券ETF,2018-06-08,0.80,0.80,0.80,0.77,0.78,36479800,28454031,-0.02,-2.3869,0.7800
512000.SH,华宝中证全指证券ETF,2018-06-11,0.78,0.78,0.78,0.77,0.78,18782500,14630170,0.00,0.2574,0.7789
512000.SH,华宝中证全指证券ETF,2018-06-12,0.78,0.78,0.78,0.77,0.78,15471700,12061237,0.00,0.3851,0.7796
512000.SH,华宝中证全指证券ETF,2018-06-13,0.78,0.78,0.78,0.77,0.77,24577900,19022348,-0.01,-1.5345,0.7740
512000.SH,华宝中证全指证券ETF,2018-06-14,0.77,0.77,0.78,0.77,0.77,38151100,29527185,0.00,0.3896,0.7740
512000.SH,华宝中证全指证券ETF,2018-06-15,0.77,0.78,0.78,0.76,0.77,47567700,36598109,-0.01,-0.9056,0.7694
512000.SH,华宝中证全指证券ETF,2018-06-19,0.77,0.76,0.76,0.70,0.71,81598200,59853239,-0.05,-6.6580,0.7335
512000.SH,华宝中证全指证券ETF,2018-06-20,0.71,0.71,0.72,0.70,0.71,36961700,26241051,-0.01,-0.6993,0.7100
512000.SH,华宝中证全指证券ETF,2018-06-21,0.71,0.71,0.71,0.69,0.69,42307300,29664288,-0.02,-2.9577,0.7012
512000.SH,华宝中证全指证券ETF,2018-06-22,0.69,0.68,0.70,0.68,0.70,46281200,32022578,0.01,1.1611,0.6919
512000.SH,华宝中证全指证券ETF,2018-06-25,0.70,0.70,0.70,0.69,0.69,27791900,19368681,-0.01,-0.7174,0.6969
512000.SH,华宝中证全指证券ETF,2018-06-26,0.69,0.69,0.70,0.68,0.69,37134319,25633107,0.00,0.4335,0.6903
512000.SH,华宝中证全指证券ETF,2018-06-27,0.69,0.69,0.70,0.69,0.69,28943900,20021272,-0.00,-0.5755,0.6917
512000.SH,华宝中证全指证券ETF,2018-06-28,0.69,0.69,0.71,0.69,0.70,37749919,26437325,0.01,0.8683,0.7003
512000.SH,华宝中证全指证券ETF,2018-06-29,0.70,0.70,0.72,0.70,0.71,30781000,21774545,0.02,2.5825,0.7074
512000.SH,华宝中证全指证券ETF,2018-07-02,0.71,0.71,0.71,0.69,0.70,31286600,21952932,-0.02,-2.5175,0.7017
512000.SH,华宝中证全指证券ETF,2018-07-03,0.70,0.70,0.71,0.69,0.71,27090700,18967643,0.01,1.2912,0.7002
512000.SH,华宝中证全指证券ETF,2018-07-04,0.71,0.70,0.71,0.69,0.70,29826500,20827771,-0.01,-1.4164,0.6983
512000.SH,华宝中证全指证券ETF,2018-07-05,0.70,0.70,0.70,0.69,0.69,37605800,26196864,-0.01,-1.0057,0.6966
512000.SH,华宝中证全指证券ETF,2018-07-06,0.69,0.69,0.70,0.68,0.69,54223500,37523033,0.01,0.7257,0.6920
512000.SH,华宝中证全指证券ETF,2018-07-09,0.69,0.69,0.71,0.69,0.71,27460700,19277846,0.01,1.7291,0.7020
512000.SH,华宝中证全指证券ETF,2018-07-10,0.71,0.71,0.71,0.70,0.71,27117500,19097806,0.00,0.0000,0.7043
512000.SH,华宝中证全指证券ETF,2018-07-11,0.71,0.70,0.70,0.68,0.68,31753200,21818066,-0.02,-3.1161,0.6871
512000.SH,华宝中证全指证券ETF,2018-07-12,0.68,0.69,0.71,0.68,0.71,37367600,26192063,0.02,3.2164,0.7009
512000.SH,华宝中证全指证券ETF,2018-07-13,0.71,0.71,0.71,0.70,0.70,28383500,19989851,-0.00,-0.2833,0.7043
512000.SH,华宝中证全指证券ETF,2018-07-16,0.70,0.71,0.71,0.70,0.70,20871700,14628504,-0.00,-0.2841,0.7009
512000.SH,华宝中证全指证券ETF,2018-07-17,0.70,0.70,0.70,0.69,0.70,20423400,14217752,-0.01,-0.8547,0.6962
512000.SH,华宝中证全指证券ETF,2018-07-18,0.70,0.70,0.70,0.69,0.69,15318100,10668624,-0.01,-0.7184,0.6965
512000.SH,华宝中证全指证券ETF,2018-07-19,0.69,0.69,0.70,0.69,0.69,20492300,14143209,-0.00,-0.4342,0.6902
512000.SH,华宝中证全指证券ETF,2018-07-20,0.69,0.69,0.71,0.69,0.71,59025500,41366852,0.02,3.0523,0.7008
512000.SH,华宝中证全指证券ETF,2018-07-23,0.71,0.71,0.72,0.70,0.72,34373400,24537985,0.01,1.5515,0.7139
512000.SH,华宝中证全指证券ETF,2018-07-24,0.72,0.72,0.74,0.72,0.73,45421000,33271855,0.01,1.8056,0.7325
512000.SH,华宝中证全指证券ETF,2018-07-25,0.73,0.73,0.73,0.72,0.73,23477600,17068015,-0.01,-0.8186,0.7270
